Momentum,gas [m3],elektriciteit [kwh],weekDay,T,FH,U,N,Q
2012-01-19 16:00:00,86.0,329.3472000000018,3,60.0,50.0,0.82,4.0,0.0
2012-01-19 17:00:00,82.0,293.6375000000006,3,63.0,50.0,0.85,7.0,0.0
2012-01-19 18:00:00,81.0,281.92579999999975,3,69.0,70.0,0.84,8.0,0.0
2012-01-19 19:00:00,93.0,264.5103500000006,3,48.0,90.0,0.87,8.0,0.0
2012-01-19 20:00:00,87.0,146.2019000000006,3,61.0,70.0,0.79,8.0,0.0
2012-01-19 21:00:00,52.0,116.88039999999876,3,60.0,120.0,0.75,8.0,0.0
2012-01-19 22:00:00,35.0,161.93579999999884,3,57.0,110.0,0.72,6.0,0.0
2012-01-19 23:00:00,51.0,167.74939999999884,3,54.0,110.0,0.74,4.0,0.0
2012-01-20 00:00:00,72.0,162.79769999999732,4,54.0,110.0,0.73,5.0,0.0
2012-01-20 01:00:00,70.0,120.89415000000037,4,53.0,110.0,0.73,5.0,0.0
2012-01-20 02:00:00,54.0,163.27934999999937,4,56.0,120.0,0.73,2.0,0.0
2012-01-20 03:00:00,59.0,174.43334999999908,4,57.0,110.0,0.75,4.0,0.0
2012-01-20 04:00:00,63.0,244.39935,4,58.0,100.0,0.74,8.0,0.0
2012-01-20 05:00:00,101.0,338.0845000000012,4,53.0,100.0,0.79,8.0,1.0
2012-01-20 06:00:00,111.0,392.0631000000028,4,57.0,100.0,0.8,8.0,11.0
2012-01-20 07:00:00,94.0,428.44034999999917,4,62.0,90.0,0.8,8.0,29.0
2012-01-20 08:00:00,93.0,458.6997999999994,4,58.0,80.0,0.8,6.0,38.0
2012-01-20 09:00:00,102.0,459.57860000000153,4,38.0,90.0,0.92,8.0,44.0
2012-01-20 10:00:00,93.0,465.2823500000005,4,49.0,60.0,0.81,7.0,27.0
2012-01-20 11:00:00,94.0,468.3243499999988,4,58.0,60.0,0.77,7.0,36.0
2012-01-20 12:00:00,100.0,463.62615,4,43.0,60.0,0.83,7.0,29.0
2012-01-20 13:00:00,99.0,437.13540000000086,4,45.0,60.0,0.81,7.0,5.0
2012-01-20 14:00:00,95.0,411.1094000000016,4,43.0,50.0,0.84,7.0,0.0
2012-01-20 15:00:00,98.0,357.68004999999846,4,45.0,40.0,0.83,7.0,0.0
2012-01-20 16:00:00,99.0,311.47544999999906,4,38.0,40.0,0.84,8.0,0.0
2012-01-20 17:00:00,101.0,257.7841499999982,4,42.0,40.0,0.84,6.0,0.0
2012-01-20 18:00:00,87.0,137.80259999999998,4,38.0,40.0,0.84,5.0,0.0
2012-01-20 19:00:00,57.0,125.57544999999762,4,23.0,40.0,0.9,6.0,0.0
2012-01-20 20:00:00,38.0,127.6625999999982,4,23.0,30.0,0.92,7.0,0.0
2012-01-20 21:00:00,66.0,118.60419999999887,4,35.0,30.0,0.92,8.0,0.0
2012-01-20 22:00:00,50.0,113.28070000000014,4,43.0,40.0,0.93,8.0,0.0
2012-01-20 23:00:00,52.0,112.99339999999997,4,47.0,40.0,0.97,8.0,0.0
2012-01-21 00:00:00,50.0,113.28915000000013,5,54.0,60.0,0.97,8.0,0.0
2012-01-21 01:00:00,51.0,113.0779,5,71.0,60.0,0.95,8.0,0.0
2012-01-21 02:00:00,48.0,112.36809999999987,5,75.0,80.0,0.94,8.0,0.0
2012-01-21 03:00:00,49.0,111.83575000000013,5,81.0,90.0,0.91,8.0,0.0
2012-01-21 04:00:00,47.0,144.50344999999862,5,87.0,110.0,0.92,8.0,0.0
2012-01-21 05:00:00,59.0,222.24345,5,93.0,110.0,0.9,8.0,0.0
2012-01-21 06:00:00,94.0,287.1647999999991,5,93.0,110.0,0.92,8.0,6.0
2012-01-21 07:00:00,76.0,326.0686000000004,5,102.0,110.0,0.86,8.0,21.0
2012-01-21 08:00:00,73.0,353.8691000000006,5,99.0,110.0,0.88,8.0,36.0
2012-01-21 09:00:00,72.0,349.43284999999787,5,97.0,120.0,0.8,8.0,45.0
2012-01-21 10:00:00,72.0,350.21024999999725,5,89.0,120.0,0.84,7.0,34.0
2012-01-21 11:00:00,71.0,346.28944999999976,5,87.0,120.0,0.73,7.0,35.0
2012-01-21 12:00:00,72.0,331.1386000000004,5,85.0,100.0,0.72,8.0,25.0
2012-01-21 13:00:00,72.0,270.8394000000009,5,81.0,110.0,0.76,8.0,8.0
2012-01-21 14:00:00,72.0,202.4958,5,81.0,120.0,0.74,7.0,0.0
2012-01-21 15:00:00,79.0,192.18680000000148,5,77.0,130.0,0.72,3.0,0.0
2012-01-21 16:00:00,77.0,164.7834499999993,5,75.0,130.0,0.74,7.0,0.0
2012-01-21 17:00:00,74.0,115.33405000000003,5,73.0,130.0,0.73,0.0,0.0
2012-01-21 18:00:00,44.0,111.74280000000022,5,71.0,140.0,0.73,3.0,0.0
2012-01-21 19:00:00,33.0,111.39635000000015,5,73.0,130.0,0.71,8.0,0.0
2012-01-21 20:00:00,43.0,115.81570000000013,5,73.0,130.0,0.71,7.0,0.0
2012-01-21 21:00:00,55.0,115.70584999999977,5,70.0,130.0,0.72,4.0,0.0
2012-01-21 22:00:00,45.0,114.75945000000004,5,69.0,130.0,0.73,6.0,0.0
2012-01-21 23:00:00,44.0,114.64114999999971,5,65.0,120.0,0.75,1.0,0.0
2012-01-22 00:00:00,45.0,116.32270000000004,6,64.0,110.0,0.76,0.0,0.0
2012-01-22 01:00:00,46.0,115.8072499999997,6,61.0,110.0,0.78,1.0,0.0
2012-01-22 02:00:00,46.0,118.5196999999999,6,60.0,110.0,0.79,2.0,0.0
2012-01-22 03:00:00,46.0,116.66915000000029,6,57.0,100.0,0.79,1.0,0.0
2012-01-22 04:00:00,46.0,118.44365000000113,6,64.0,100.0,0.78,8.0,0.0
2012-01-22 05:00:00,47.0,117.83525000000002,6,66.0,100.0,0.8,8.0,1.0
2012-01-22 06:00:00,47.0,114.7594499999999,6,56.0,110.0,0.91,8.0,5.0
2012-01-22 07:00:00,44.0,115.59600000000007,6,67.0,90.0,0.85,8.0,6.0
2012-01-22 08:00:00,60.0,115.65515000000015,6,74.0,100.0,0.85,8.0,15.0
2012-01-22 09:00:00,47.0,116.32270000000014,6,86.0,130.0,0.8,8.0,29.0
2012-01-22 10:00:00,45.0,114.06654999999996,6,93.0,130.0,0.76,3.0,52.0
2012-01-22 11:00:00,45.0,112.99339999999997,6,91.0,140.0,0.73,8.0,51.0
2012-01-22 12:00:00,42.0,110.85555000000004,6,86.0,140.0,0.76,8.0,10.0
2012-01-22 13:00:00,34.0,113.61025000000004,6,77.0,150.0,0.75,8.0,7.0
2012-01-22 14:00:00,47.0,114.50594999999984,6,69.0,140.0,0.81,8.0,0.0
2012-01-22 15:00:00,43.0,112.8582000000001,6,61.0,110.0,0.82,8.0,0.0
2012-01-22 16:00:00,46.0,113.57645000000021,6,60.0,80.0,0.8,8.0,0.0
2012-01-22 17:00:00,46.0,113.59335,6,57.0,60.0,0.79,1.0,0.0
2012-01-22 18:00:00,48.0,114.47214999999996,6,60.0,50.0,0.81,8.0,0.0
2012-01-22 19:00:00,36.0,115.25800000000014,6,61.0,60.0,0.88,8.0,0.0
2012-01-22 20:00:00,46.0,118.1478999999998,6,61.0,50.0,0.85,6.0,0.0
2012-01-22 21:00:00,57.0,118.74784999999996,6,56.0,60.0,0.87,8.0,0.0
2012-01-22 22:00:00,46.0,174.58544999999847,6,47.0,50.0,0.9,1.0,0.0
2012-01-22 23:00:00,60.0,173.12359999999794,6,58.0,50.0,0.89,8.0,0.0
2012-01-23 00:00:00,61.0,167.17480000000117,0,60.0,50.0,0.85,8.0,0.0
2012-01-23 01:00:00,63.0,121.47719999999966,0,59.0,50.0,0.85,8.0,0.0
2012-01-23 02:00:00,52.0,168.0113500000006,0,58.0,50.0,0.86,8.0,0.0
2012-01-23 03:00:00,57.0,177.7288500000009,0,58.0,50.0,0.86,8.0,0.0
2012-01-23 04:00:00,65.0,250.00170000000182,0,60.0,50.0,0.85,8.0,0.0
2012-01-23 05:00:00,102.0,358.0518500000005,0,57.0,60.0,0.86,8.0,1.0
2012-01-23 06:00:00,98.0,426.6574000000031,0,60.0,60.0,0.85,8.0,16.0
2012-01-23 07:00:00,102.0,473.6056000000013,0,72.0,70.0,0.8,2.0,57.0
2012-01-23 08:00:00,94.0,484.6074999999985,0,72.0,80.0,0.77,1.0,72.0
2012-01-23 09:00:00,93.0,482.12320000000204,0,71.0,90.0,0.76,7.0,95.0
2012-01-23 10:00:00,88.0,481.9288500000019,0,67.0,80.0,0.76,4.0,79.0
2012-01-23 11:00:00,80.0,491.5195999999999,0,69.0,80.0,0.75,7.0,59.0
2012-01-23 12:00:00,85.0,480.0360499999996,0,65.0,80.0,0.76,7.0,54.0
2012-01-23 13:00:00,85.0,459.93350000000055,0,53.0,70.0,0.84,4.0,14.0
2012-01-23 14:00:00,87.0,429.31915000000015,0,53.0,60.0,0.8,6.0,0.0
2012-01-23 15:00:00,88.0,373.27874999999915,0,49.0,60.0,0.82,6.0,0.0
2012-01-23 16:00:00,90.0,324.4968999999994,0,53.0,50.0,0.86,7.0,0.0
2012-01-23 17:00:00,85.0,270.55210000000125,0,39.0,60.0,0.86,8.0,0.0
2012-01-23 18:00:00,88.0,145.29775000000126,0,24.0,50.0,0.85,1.0,0.0
2012-01-23 19:00:00,58.0,133.31564999999912,0,27.0,40.0,0.86,0.0,0.0
2012-01-23 20:00:00,40.0,133.6536500000015,0,22.0,40.0,0.88,0.0,0.0
2012-01-23 21:00:00,51.0,125.68530000000105,0,30.0,40.0,0.87,2.0,0.0
2012-01-23 22:00:00,60.0,171.70400000000146,0,27.0,30.0,0.89,4.0,0.0
2012-01-23 23:00:00,62.0,172.97995000000031,0,24.0,30.0,0.89,1.0,0.0
2012-01-24 00:00:00,71.0,165.0453999999985,1,9.0,30.0,0.9,0.0,0.0
2012-01-24 01:00:00,69.0,121.39269999999996,1,7.0,40.0,0.91,0.0,0.0
2012-01-24 02:00:00,59.0,170.84209999999814,1,17.0,30.0,0.9,1.0,0.0
2012-01-24 03:00:00,63.0,187.55619999999942,1,6.0,30.0,0.91,8.0,0.0
2012-01-24 04:00:00,74.0,250.68614999999818,1,4.0,30.0,0.92,4.0,0.0
2012-01-24 05:00:00,133.0,356.6238,1,23.0,10.0,0.92,1.0,3.0
2012-01-24 06:00:00,116.0,436.0875999999985,1,30.0,30.0,0.92,8.0,16.0
2012-01-24 07:00:00,115.0,488.5705500000017,1,53.0,30.0,0.87,8.0,23.0
2012-01-24 08:00:00,109.0,509.51809999999887,1,53.0,40.0,0.91,8.0,29.0
2012-01-24 09:00:00,126.0,529.6713499999996,1,60.0,30.0,0.89,8.0,36.0
2012-01-24 10:00:00,104.0,511.3433000000007,1,62.0,30.0,0.83,8.0,41.0
2012-01-24 11:00:00,95.0,511.241899999998,1,61.0,40.0,0.8,8.0,26.0
2012-01-24 12:00:00,103.0,496.35300000000086,1,55.0,30.0,0.85,8.0,18.0
2012-01-24 13:00:00,95.0,476.47015000000107,1,48.0,30.0,0.84,8.0,4.0
2012-01-24 14:00:00,88.0,442.80534999999946,1,44.0,30.0,0.89,8.0,0.0
2012-01-24 15:00:00,89.0,383.73985000000016,1,34.0,20.0,0.92,8.0,0.0
2012-01-24 16:00:00,94.0,332.8370500000003,1,35.0,20.0,0.92,8.0,0.0
2012-01-24 17:00:00,95.0,307.16595000000086,1,35.0,20.0,0.92,8.0,0.0
2012-01-24 18:00:00,95.0,285.23820000000086,1,25.0,30.0,0.92,4.0,0.0
2012-01-24 19:00:00,95.0,263.2090500000026,1,27.0,30.0,0.93,5.0,0.0
2012-01-24 20:00:00,95.0,149.95369999999966,1,33.0,30.0,0.91,8.0,0.0
2012-01-24 21:00:00,67.0,123.65730000000069,1,35.0,40.0,0.91,8.0,0.0
2012-01-24 22:00:00,45.0,168.68734999999907,1,35.0,40.0,0.91,8.0,0.0
2012-01-24 23:00:00,63.0,172.92080000000152,1,36.0,40.0,0.91,8.0,0.0
2012-01-25 00:00:00,71.0,165.44255000000152,2,36.0,40.0,0.9,8.0,0.0
2012-01-25 01:00:00,65.0,122.9052499999988,2,36.0,40.0,0.89,8.0,0.0
2012-01-25 02:00:00,56.0,168.7126999999997,2,37.0,40.0,0.89,8.0,0.0
2012-01-25 03:00:00,60.0,180.2892,2,35.0,40.0,0.9,8.0,0.0
2012-01-25 04:00:00,71.0,252.08884999999702,2,34.0,40.0,0.91,8.0,0.0
2012-01-25 05:00:00,129.0,341.3124,2,35.0,50.0,0.91,8.0,2.0
2012-01-25 06:00:00,105.0,400.8764500000031,2,37.0,50.0,0.91,8.0,9.0
2012-01-25 07:00:00,108.0,443.70950000000056,2,41.0,50.0,0.89,8.0,17.0
2012-01-25 08:00:00,112.0,477.6277999999988,2,46.0,50.0,0.87,8.0,35.0
2012-01-25 09:00:00,104.0,490.5900999999985,2,48.0,60.0,0.87,8.0,35.0
2012-01-25 10:00:00,103.0,487.50584999999916,2,53.0,50.0,0.87,8.0,50.0
2012-01-25 11:00:00,108.0,480.4416499999997,2,54.0,60.0,0.86,8.0,48.0
2012-01-25 12:00:00,106.0,463.1360500000012,2,53.0,60.0,0.85,8.0,26.0
2012-01-25 13:00:00,96.0,451.31450000000086,2,53.0,60.0,0.85,8.0,10.0
2012-01-25 14:00:00,103.0,406.1069999999981,2,52.0,60.0,0.86,8.0,1.0
2012-01-25 15:00:00,96.0,361.21215,2,52.0,60.0,0.86,8.0,0.0
2012-01-25 16:00:00,97.0,321.09155000000067,2,53.0,50.0,0.86,8.0,0.0
2012-01-25 17:00:00,102.0,274.1433499999997,2,54.0,60.0,0.86,8.0,0.0
2012-01-25 18:00:00,93.0,148.7368999999997,2,52.0,50.0,0.89,8.0,0.0
2012-01-25 19:00:00,49.0,135.2591499999985,2,49.0,60.0,0.94,8.0,0.0
2012-01-25 20:00:00,53.0,138.0983500000012,2,49.0,60.0,0.95,8.0,0.0
2012-01-25 21:00:00,50.0,129.9694499999982,2,49.0,50.0,0.95,8.0,0.0
2012-01-25 22:00:00,50.0,176.67259999999973,2,49.0,50.0,0.96,8.0,0.0
2012-01-25 23:00:00,60.0,178.4048500000003,2,47.0,60.0,0.95,8.0,0.0
2012-01-26 00:00:00,68.0,170.0224500000027,3,45.0,60.0,0.95,8.0,0.0
2012-01-26 01:00:00,68.0,127.12179999999935,3,45.0,60.0,0.95,8.0,0.0
2012-01-26 02:00:00,57.0,171.18009999999848,3,47.0,70.0,0.93,8.0,0.0
2012-01-26 03:00:00,60.0,182.6298499999997,3,47.0,70.0,0.95,8.0,0.0
2012-01-26 04:00:00,73.0,249.11444999999912,3,49.0,70.0,0.95,8.0,0.0
2012-01-26 05:00:00,116.0,344.0924499999994,3,50.0,70.0,0.95,8.0,0.0
2012-01-26 06:00:00,111.0,416.63570000000084,3,49.0,80.0,0.96,8.0,4.0
2012-01-26 07:00:00,113.0,473.57180000000153,3,52.0,70.0,0.95,8.0,9.0
2012-01-26 08:00:00,110.0,486.44115,3,53.0,80.0,0.96,8.0,16.0
2012-01-26 09:00:00,109.0,497.65429999999884,3,53.0,80.0,0.96,8.0,17.0
2012-01-26 10:00:00,102.0,505.9268499999995,3,58.0,80.0,0.95,8.0,22.0
2012-01-26 11:00:00,107.0,508.3604500000001,3,59.0,80.0,0.94,8.0,12.0
2012-01-26 12:00:00,110.0,500.77234999999985,3,60.0,80.0,0.94,8.0,5.0
2012-01-26 13:00:00,104.0,484.9539499999997,3,59.0,40.0,0.95,8.0,2.0
2012-01-26 14:00:00,95.0,455.04939999999937,3,57.0,30.0,0.94,8.0,0.0
2012-01-26 15:00:00,103.0,378.75434999999993,3,56.0,40.0,0.93,6.0,0.0
2012-01-26 16:00:00,94.0,332.8539499999997,3,54.0,50.0,0.94,8.0,0.0
2012-01-26 17:00:00,94.0,310.1318999999992,3,52.0,60.0,0.94,6.0,0.0
2012-01-26 18:00:00,95.0,279.90624999999943,3,49.0,60.0,0.95,8.0,0.0
2012-01-26 19:00:00,93.0,262.35559999999884,3,45.0,60.0,0.95,1.0,0.0
2012-01-26 20:00:00,88.0,157.1869000000003,3,36.0,50.0,0.96,6.0,0.0
2012-01-26 21:00:00,62.0,129.572299999997,3,30.0,40.0,0.97,0.0,0.0
2012-01-26 22:00:00,38.0,175.84450000000118,3,30.0,50.0,0.97,1.0,0.0
2012-01-26 23:00:00,80.0,180.01880000000062,3,28.0,40.0,0.97,0.0,0.0
2012-01-27 00:00:00,72.0,175.1515999999997,4,29.0,60.0,0.95,4.0,0.0
2012-01-27 01:00:00,71.0,134.8113,4,22.0,50.0,0.95,1.0,0.0
2012-01-27 02:00:00,65.0,174.10380000000268,4,23.0,40.0,0.94,2.0,0.0
2012-01-27 03:00:00,61.0,186.9224500000012,4,16.0,40.0,0.96,4.0,0.0
2012-01-27 04:00:00,75.0,252.32545000000118,4,11.0,40.0,0.95,1.0,0.0
2012-01-27 05:00:00,134.0,343.7544500000006,4,15.0,40.0,0.94,0.0,2.0
2012-01-27 06:00:00,131.0,395.3163499999978,4,28.0,40.0,0.93,0.0,29.0
2012-01-27 07:00:00,116.0,423.2858500000003,4,47.0,40.0,0.87,0.0,64.0
2012-01-27 08:00:00,105.0,458.76740000000234,4,59.0,60.0,0.86,6.0,72.0
2012-01-27 09:00:00,112.0,460.26304999999877,4,70.0,60.0,0.81,7.0,92.0
2012-01-27 10:00:00,102.0,459.4011499999999,4,79.0,70.0,0.79,8.0,95.0
2012-01-27 11:00:00,94.0,458.7251500000011,4,71.0,70.0,0.81,8.0,42.0
2012-01-27 12:00:00,87.0,449.4977500000003,4,71.0,50.0,0.77,2.0,50.0
2012-01-27 13:00:00,82.0,425.9053499999982,4,53.0,50.0,0.82,0.0,19.0
2012-01-27 14:00:00,81.0,395.0375000000006,4,31.0,30.0,0.91,1.0,1.0
2012-01-27 15:00:00,94.0,356.8688499999994,4,28.0,20.0,0.94,0.0,0.0
2012-01-27 16:00:00,88.0,317.28904999999975,4,15.0,20.0,0.94,1.0,0.0
2012-01-27 17:00:00,95.0,266.36089999999973,4,10.0,30.0,0.96,0.0,0.0
2012-01-27 18:00:00,95.0,150.0973499999973,4,16.0,20.0,0.95,0.0,0.0
2012-01-27 19:00:00,65.0,136.64494999999968,4,14.0,10.0,0.97,0.0,0.0
2012-01-27 20:00:00,37.0,138.83349999999848,4,14.0,20.0,0.97,1.0,0.0
2012-01-27 21:00:00,67.0,130.45109999999818,4,17.0,30.0,0.97,6.0,0.0
2012-01-27 22:00:00,48.0,125.29659999999944,4,14.0,30.0,0.96,0.0,0.0
2012-01-27 23:00:00,52.0,124.0544500000003,4,16.0,30.0,0.96,0.0,0.0
2012-01-28 00:00:00,52.0,125.43179999999822,5,16.0,40.0,0.97,6.0,0.0
2012-01-28 01:00:00,52.0,125.1783,5,24.0,30.0,0.96,8.0,0.0
2012-01-28 02:00:00,56.0,125.93034999999941,5,26.0,30.0,0.96,8.0,0.0
2012-01-28 03:00:00,54.0,123.59815000000124,5,23.0,30.0,0.96,8.0,0.0
2012-01-28 04:00:00,55.0,158.0065499999991,5,17.0,20.0,0.97,7.0,0.0
2012-01-28 05:00:00,70.0,208.14885000000268,5,20.0,10.0,0.97,8.0,2.0
2012-01-28 06:00:00,144.0,204.37170000000089,5,35.0,30.0,0.95,8.0,22.0
2012-01-28 07:00:00,106.0,200.8142499999994,5,36.0,20.0,0.93,8.0,47.0
2012-01-28 08:00:00,108.0,201.00860000000145,5,42.0,20.0,0.91,8.0,46.0
2012-01-28 09:00:00,102.0,201.20295,5,38.0,20.0,0.94,8.0,45.0
2012-01-28 10:00:00,112.0,200.4086499999976,5,45.0,10.0,0.91,8.0,46.0
2012-01-28 11:00:00,95.0,200.18049999999667,5,54.0,10.0,0.86,8.0,50.0
2012-01-28 12:00:00,95.0,199.8763000000003,5,46.0,20.0,0.89,8.0,32.0
2012-01-28 13:00:00,93.0,200.53539999999845,5,38.0,30.0,0.92,7.0,15.0
2012-01-28 14:00:00,88.0,202.99434999999846,5,38.0,30.0,0.92,8.0,1.0
2012-01-28 15:00:00,95.0,201.81135,5,39.0,30.0,0.93,8.0,0.0
2012-01-28 16:00:00,114.0,172.92080000000237,5,35.0,20.0,0.94,8.0,0.0
